customerID,churn_prediction,churn_probability,top_shap_features
9560-BBZXK,0,0.03622048,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'PhoneService', 'tenure'], 'values': [-2.2699015140533447, -0.8546419143676758, -0.5344942212104797, 0.4915454089641571, -0.35688960552215576]}"
5299-RULOA,1,0.90933174,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'tenure', 'the'], 'values': [1.2560423612594604, 0.5843303799629211, -0.49748411774635315, 0.47775009274482727, -0.44254061579704285]}"
8402-OOOHJ,0,0.022488493,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'bill', 'PaymentMethod'], 'values': [-2.1519925594329834, -1.0477403402328491, -0.3217179477214813, -0.24117511510849, -0.18571655452251434]}"
9445-ZUEQE,0,0.2003461,"{'features': ['Contract', 'tenure', 'TechSupport', 'kabhi', 'Dependents'], 'values': [0.6417616009712219, -0.5493012070655823, -0.5352833271026611, -0.44657769799232483, -0.31296804547309875]}"
1091-SOZGA,0,0.4071566,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'Dependents', 'TotalCharges'], 'values': [0.9964971542358398, -0.8919667601585388, -0.6331378221511841, -0.5049270987510681, 0.3057042956352234]}"
2928-HLDBA,0,0.13548477,"{'features': ['MonthlyCharges', 'Contract', 'PaymentMethod', 'TotalCharges', 'gender'], 'values': [-1.464833378791809, 0.6794918775558472, -0.5652886033058167, -0.30173763632774353, 0.19886526465415955]}"
0404-SWRVG,1,0.8965862,"{'features': ['Contract', 'tenure', 'TotalCharges', 'TechSupport', 'PaymentMethod'], 'values': [0.9131730794906616, 0.4428969621658325, -0.25618278980255127, 0.2382250428199768, 0.2353615015745163]}"
6497-TILVL,0,0.14591278,"{'features': ['MonthlyCharges', 'OnlineSecurity', 'Contract', 'PaymentMethod', 'Dependents'], 'values': [-0.9014869928359985, -0.607079267501831, 0.6055220365524292, -0.5077106356620789, -0.3810477554798126]}"
7219-TLZHO,0,0.25905067,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'tenure', 'PaymentMethod'], 'values': [-1.2252987623214722, 0.6504151821136475, -0.40918201208114624, 0.3318914473056793, -0.28838032484054565]}"
4622-YNKIJ,0,0.019623004,"{'features': ['Contract', 'OnlineSecurity', 'MonthlyCharges', 'loving', 'tenure'], 'values': [-2.219244956970215, -0.4407702684402466, -0.4098054766654968, -0.3276200592517853, -0.2788231372833252]}"
4412-YLTKF,0,0.2511378,"{'features': ['Contract', 'drops', 'DeviceProtection', 'tenure', 'MonthlyCharges'], 'values': [0.7392012476921082, -0.5741103291511536, -0.47807395458221436, -0.45757803320884705, -0.24282853305339813]}"
6734-PSBAW,0,0.021353606,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TotalCharges', 'much'], 'values': [-1.7306559085845947, -1.1770106554031372, -1.0887280702590942, -0.39616715908050537, 0.28874513506889343]}"
3930-ZGWVE,0,0.34461752,"{'features': ['tenure', 'the', 'MonthlyCharges', 'Contract', 'TechSupport'], 'values': [1.0931053161621094, -0.8450642228126526, -0.7899702191352844, 0.6924088597297668, -0.18947845697402954]}"
2639-UGMAZ,0,0.16959028,"{'features': ['Contract', 'tenure', 'PhoneService', 'OnlineSecurity', 'MonthlyCharges'], 'values': [-0.9956992864608765, -0.9719274640083313, 0.7525579333305359, -0.652072012424469, -0.3127879202365875]}"
2876-GZYZC,1,0.8154026,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'OnlineSecurity', 'PaymentMethod'], 'values': [0.8524126410484314, 0.39582332968711853, -0.23392648994922638, 0.19865183532238007, 0.16216181218624115]}"
6207-WIOLX,1,0.5229766,"{'features': ['Contract', 'PhoneService', 'customer', 'the', 'OnlineSecurity'], 'values': [0.6492016315460205, 0.5296644568443298, 0.436940461397171, 0.4323340952396393, -0.40759581327438354]}"
8587-XYZSF,0,0.028181372,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'the', 'TechSupport'], 'values': [-1.4485172033309937, -0.6649829745292664, -0.6047644019126892, -0.3924159109592438, -0.36127927899360657]}"
3091-FYHKI,1,0.96164036,"{'features': ['tenure', 'Contract', 'PhoneService', 'MonthlyCharges', 'speed'], 'values': [0.9006131887435913, 0.8229832053184509, 0.7864906191825867, -0.7188312411308289, 0.31910598278045654]}"
2372-HWUHI,1,0.8821963,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TechSupport', 'InternetService'], 'values': [0.8686973452568054, -0.6581562161445618, 0.5116013884544373, 0.240182027220726, 0.208975151181221]}"
7799-LGRDP,0,0.10677893,"{'features': ['Contract', 'MonthlyCharges', 'great', 'SentimentScore', 'tenure'], 'values': [-1.615915298461914, -1.265965223312378, 0.9450960159301758, -0.5549545288085938, -0.26026850938796997]}"
7850-VWJUU,0,0.13798265,"{'features': ['Contract', 'OnlineSecurity', 'speed', 'SentimentScore', 'tenure'], 'values': [0.7171266078948975, -0.6644085645675659, -0.4441654682159424, -0.3703593313694, -0.29935145378112793]}"
3774-VBNXY,0,0.0073565124,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'service', 'bilkul'], 'values': [-2.1293632984161377, -0.7296087145805359, -0.6700775027275085, 0.41871702671051025, -0.37141573429107666]}"
6217-KDYWC,0,0.018962879,"{'features': ['Contract', 'MonthlyCharges', 'is', 'Dependents', 'tenure'], 'values': [-1.9030778408050537, -0.6408804655075073, -0.3928449749946594, -0.3555806875228882, -0.34679871797561646]}"
0390-DCFDQ,1,0.9261524,"{'features': ['tenure', 'Contract', 'frustrated', 'OnlineSecurity', 'TechSupport'], 'values': [1.5815057754516602, 0.9048334956169128, -0.25874143838882446, 0.20854352414608002, 0.1269567757844925]}"
3146-MSEGF,0,0.004053853,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'DeviceProtection'], 'values': [-1.963615894317627, -1.5503487586975098, -0.4810592532157898, -0.3679598271846771, -0.31315743923187256]}"
4080-OGPJL,1,0.52861756,"{'features': ['Contract', 'TechSupport', 'OnlineSecurity', 'tenure', 'OnlineBackup'], 'values': [0.7483180165290833, -0.5919573903083801, -0.5412957668304443, 0.2816105782985687, 0.20398356020450592]}"
1095-WGNGG,0,0.066955484,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'TotalCharges'], 'values': [-2.3439781665802, -0.8336102962493896, 0.6941421031951904, 0.2530592381954193, 0.229120135307312]}"
2636-SJDOU,0,0.13948245,"{'features': ['Contract', 'tenure', 'service', 'OnlineSecurity', 'kabhi'], 'values': [-1.0241683721542358, -0.7483476996421814, 0.6514424681663513, -0.5980084538459778, -0.3830749988555908]}"
1131-QQZEB,0,0.0057075904,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'complaints', 'TotalCharges'], 'values': [-2.0377581119537354, -0.9387717843055725, -0.9291943311691284, -0.4149365723133087, -0.4086448550224304]}"
5716-EZXZN,0,0.021469746,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'Dependents'], 'values': [-2.060183525085449, -0.8584848046302795, 0.4858967065811157, -0.31757935881614685, -0.29521238803863525]}"
6837-BJYDQ,0,0.04047539,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'PaymentMethod', 'StreamingMovies'], 'values': [-1.3962767124176025, -0.9150887131690979, 0.29716047644615173, -0.2263997495174408, -0.21077358722686768]}"
2135-RXIHG,1,0.89779377,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'TotalCharges', 'OnlineSecurity'], 'values': [1.1620222330093384, 0.8573967218399048, -0.6225548982620239, -0.3545624315738678, 0.24025852978229523]}"
6440-DKQGE,0,0.018507715,"{'features': ['Contract', 'tenure', 'hai', 'MonthlyCharges', 'DeviceProtection'], 'values': [-1.3078941106796265, -0.6026416420936584, -0.574745774269104, -0.45776990056037903, -0.2587684392929077]}"
3466-BYAVD,0,0.14008577,"{'features': ['TechSupport', 'Contract', 'Dependents', 'StreamingMovies', 'OnlineBackup'], 'values': [-0.6204996109008789, 0.49216774106025696, -0.34547728300094604, -0.30055496096611023, -0.21532538533210754]}"
3780-YVMFA,0,0.3648799,"{'features': ['TechSupport', 'the', 'Contract', 'MonthlyCharges', 'SentimentScore'], 'values': [-0.6697842478752136, -0.6176251173019409, 0.5245829224586487, -0.28911086916923523, 0.26779603958129883]}"
3874-EQOEP,1,0.8709943,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'PaymentMethod', 'PaperlessBilling'], 'values': [0.9798641800880432, 0.7314696311950684, 0.43882614374160767, -0.4334651231765747, -0.2121211290359497]}"
1679-JRFBR,0,0.08964841,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'Dependents', 'OnlineSecurity'], 'values': [1.0761208534240723, -0.8590190410614014, -0.749568521976471, -0.5758011341094971, -0.528308093547821]}"
9073-ZZIAY,0,0.021513522,"{'features': ['Contract', 'tenure', 'average', 'InternetService', 'TechSupport'], 'values': [-1.876400113105774, -0.6510885953903198, -0.4285055696964264, 0.34032562375068665, -0.33541229367256165]}"
3077-RSNTJ,0,0.046534147,"{'features': ['MonthlyCharges', 'Contract', 'the', 'Dependents', 'TotalCharges'], 'values': [-1.1116329431533813, 0.542096734046936, -0.40844258666038513, -0.40723109245300293, -0.39529868960380554]}"
6551-GNYDG,0,0.3854645,"{'features': ['Contract', 'Dependents', 'it', 'tenure', 'MultipleLines'], 'values': [0.6204493045806885, -0.4631861448287964, -0.2483418583869934, -0.2087605595588684, -0.18799376487731934]}"
9167-APMXZ,0,0.44148123,"{'features': ['Contract', 'SentimentScore', 'it', 'tenure', 'PaymentMethod'], 'values': [0.8286542892456055, -0.6574530005455017, -0.44090479612350464, -0.36826616525650024, -0.3135434091091156]}"
2749-CTKAJ,0,0.014684849,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'PaymentMethod', 'TotalCharges'], 'values': [-1.1259902715682983, -1.005957841873169, -0.3662164807319641, -0.2787564992904663, -0.255204439163208]}"
6371-NZYEG,0,0.01668608,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'OnlineSecurity', 'it'], 'values': [-1.8391778469085693, -0.5577658414840698, -0.5111368298530579, -0.4151132106781006, -0.17870673537254333]}"
7554-NEWDD,0,0.058088843,"{'features': ['Contract', 'MonthlyCharges', 'PaymentMethod', 'gender', 'PhoneService'], 'values': [-2.2593114376068115, -0.7415133118629456, 0.26817044615745544, -0.1540842354297638, -0.09499625861644745]}"
8992-VONJD,0,0.06333378,"{'features': ['MonthlyCharges', 'SentimentScore', 'OnlineSecurity', 'Dependents', 'Contract'], 'values': [-0.9214782118797302, -0.594329833984375, -0.5425557494163513, -0.5345014929771423, 0.5208385586738586]}"
0867-MKZVY,1,0.64543885,"{'features': ['Contract', 'OnlineSecurity', 'MonthlyCharges', 'PaymentMethod', 'customer'], 'values': [0.8048602342605591, -0.5248869061470032, 0.21359321475028992, 0.21019288897514343, 0.19935689866542816]}"
4482-EWFMI,1,0.77507627,"{'features': ['kabhi', 'Contract', 'tenure', 'it', 'MonthlyCharges'], 'values': [-0.9299281239509583, 0.8611618280410767, 0.5419593453407288, 0.340442031621933, -0.29016974568367004]}"
4648-YPBTM,0,0.014127639,"{'features': ['Contract', 'tenure', 'TechSupport', 'MonthlyCharges', 'InternetService'], 'values': [-2.1983895301818848, -0.47387829422950745, -0.47312530875205994, -0.3300390839576721, 0.22067506611347198]}"
2907-ILJBN,0,0.012607675,"{'features': ['MonthlyCharges', 'Contract', 'PaymentMethod', 'Dependents', 'StreamingMovies'], 'values': [-1.3529239892959595, -1.0723817348480225, -0.39817091822624207, -0.3106391131877899, -0.24047715961933136]}"
6345-FZOQH,0,0.010243186,"{'features': ['Contract', 'MonthlyCharges', 'bills', 'tenure', 'every'], 'values': [-2.004115104675293, -0.904273509979248, -0.687714159488678, -0.4461062252521515, 0.3384091258049011]}"
3376-BMGFE,1,0.9106128,"{'features': ['Contract', 'tenure', 'ever', 'OnlineSecurity', 'OnlineBackup'], 'values': [0.8618746995925903, 0.5466265678405762, 0.20654796063899994, 0.19135667383670807, 0.16907377541065216]}"
5997-OPVFA,0,0.004244958,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'MonthlyCharges'], 'values': [-2.0220272541046143, -1.5182764530181885, -0.517317533493042, -0.4047274887561798, -0.3133484721183777]}"
3445-HXXGF,0,0.47238418,"{'features': ['tenure', 'MonthlyCharges', 'PhoneService', 'Contract', 'TechSupport'], 'values': [-1.0315163135528564, -0.7033810615539551, 0.6723897457122803, 0.5574793219566345, 0.3161102533340454]}"
1159-WFSGR,0,0.14449401,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'TotalCharges', 'tenure'], 'values': [-1.2831827402114868, 0.6203721165657043, -0.5374817252159119, -0.24232693016529083, -0.20645642280578613]}"
7654-YWJUF,0,0.014127128,"{'features': ['Contract', 'OnlineSecurity', 'so', 'tenure', 'PaymentMethod'], 'values': [-1.0996631383895874, -0.4266005754470825, -0.37278005480766296, -0.3094431757926941, -0.3028968870639801]}"
1875-QIVME,1,0.8335671,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'tenure', 'hai'], 'values': [1.145753026008606, 0.7454233765602112, -0.6625354886054993, 0.5244527459144592, -0.19936318695545197]}"
6727-IOTLZ,0,0.036275417,"{'features': ['Contract', 'TechSupport', 'average', 'OnlineBackup', 'experience'], 'values': [-2.151768922805786, -0.38900402188301086, -0.3502946197986603, -0.2787216603755951, 0.24053801596164703]}"
0691-JVSYA,0,0.22427978,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'DeviceProtection', 'OnlineSecurity'], 'values': [-0.9305806756019592, 0.817123532295227, -0.5871421694755554, -0.21194227039813995, 0.17919176816940308]}"
5918-VUKWP,0,0.030932708,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'StreamingMovies', 'TotalCharges'], 'values': [-1.2221403121948242, -1.0593922138214111, -0.5104901790618896, -0.19038020074367523, -0.1279943585395813]}"
1744-JHKYS,0,0.11282809,"{'features': ['MonthlyCharges', 'tenure', 'average', 'Contract', 'MultipleLines'], 'values': [-1.3091844320297241, -0.9058436751365662, -0.6432476043701172, 0.5986770987510681, 0.17559105157852173]}"
2656-FMOKZ,1,0.7569726,"{'features': ['Contract', 'PaymentMethod', 'MultipleLines', 'OnlineSecurity', 'TotalCharges'], 'values': [0.7534887790679932, -0.3644484281539917, 0.24822360277175903, 0.23906543850898743, 0.22981448471546173]}"
2070-FNEXE,1,0.5184185,"{'features': ['Contract', 'OnlineSecurity', 'tenure', 'SeniorCitizen', 'gender'], 'values': [0.8489794731140137, -0.8153937458992004, 0.477775901556015, -0.2704695165157318, 0.20025226473808289]}"
5947-SGKCL,0,0.17378993,"{'features': ['MonthlyCharges', 'SentimentScore', 'Dependents', 'Contract', 'TotalCharges'], 'values': [1.0291029214859009, -0.6150074005126953, -0.6101091504096985, 0.5963901281356812, -0.4762078523635864]}"
3712-PKXZA,0,0.06999366,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'SentimentScore', 'Partner'], 'values': [-1.1342412233352661, -0.9491236209869385, -0.4939940571784973, 0.29620444774627686, -0.15602870285511017]}"
6317-YPKDH,1,0.73316824,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'PhoneService', 'OnlineBackup'], 'values': [-1.0261309146881104, 0.7698318362236023, 0.6828994750976562, 0.4266386032104492, -0.2926221191883087]}"
6582-OIVSP,0,0.28588033,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'customer', 'SentimentScore'], 'values': [1.0215141773223877, -1.0124471187591553, 0.71292644739151, -0.5145193338394165, -0.44830018281936646]}"
9367-WXLCH,1,0.83825934,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineSecurity', 'PaymentMethod'], 'values': [0.7984487414360046, 0.6444360017776489, 0.29920297861099243, 0.25164034962654114, -0.21513840556144714]}"
5524-KHNJP,0,0.077912614,"{'features': ['Contract', 'DeviceProtection', 'MonthlyCharges', 'OnlineSecurity', 'InternetService'], 'values': [-0.8352727293968201, -0.4119938015937805, -0.3493068516254425, -0.3042925298213959, 0.2658461332321167]}"
1918-ZBFQJ,1,0.7469078,"{'features': ['the', 'Contract', 'MonthlyCharges', 'OnlineBackup', 'TotalCharges'], 'values': [-0.9646633863449097, 0.771834671497345, 0.474831223487854, -0.20133821666240692, 0.18817484378814697]}"
1024-GUALD,1,0.5813441,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'SentimentScore', 'PhoneService'], 'values': [-1.4412275552749634, 0.9666851162910461, 0.7520996332168579, -0.7424395084381104, 0.3701266348361969]}"
4827-USJHP,0,0.11472729,"{'features': ['MonthlyCharges', 'kabhi', 'Contract', 'hai', 'bilkul'], 'values': [-0.9126154780387878, -0.7635676264762878, 0.5084669589996338, -0.508072555065155, -0.4949035942554474]}"
8167-GJLRN,0,0.2991714,"{'features': ['average', 'MonthlyCharges', 'TechSupport', 'Contract', 'tenure'], 'values': [-1.0150700807571411, -0.980149507522583, -0.712104082107544, 0.6942318677902222, 0.46926820278167725]}"
0956-SYCWG,0,0.015955402,"{'features': ['Contract', 'MonthlyCharges', 'the', 'TotalCharges', 'StreamingMovies'], 'values': [-1.3012295961380005, -1.0261033773422241, -0.8824558854103088, -0.29738563299179077, -0.2828793525695801]}"
8017-UVSZU,0,0.22125456,"{'features': ['kabhi', 'MonthlyCharges', 'Contract', 'tenure', 'disconnect'], 'values': [-0.9063402414321899, -0.7183250784873962, 0.629629909992218, -0.5060746669769287, -0.2509079873561859]}"
7100-FQPRV,0,0.059102606,"{'features': ['Contract', 'SentimentScore', 'loving', 'OnlineSecurity', 'TechSupport'], 'values': [-0.8653393387794495, -0.5308724045753479, -0.40758469700813293, -0.3293440341949463, -0.2711690366268158]}"
2472-OVKUP,1,0.84152645,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineBackup', 'StreamingMovies'], 'values': [0.8165537118911743, 0.7920046448707581, 0.6633008122444153, -0.30168235301971436, -0.24215538799762726]}"
2984-RGEYA,0,0.011337268,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TotalCharges', 'Dependents'], 'values': [-2.0821971893310547, -0.8146668672561646, -0.6641114950180054, -0.41390007734298706, -0.3510275185108185]}"
9680-NIAUV,0,0.008101574,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'Dependents'], 'values': [-2.0068349838256836, -1.645870566368103, 0.8021935820579529, -0.44499456882476807, -0.4057849645614624]}"
2146-EGVDT,0,0.01649642,"{'features': ['Contract', 'MonthlyCharges', 'done', 'tenure', 'Dependents'], 'values': [-1.4922393560409546, -1.1434119939804077, 0.3684065043926239, -0.3551694452762604, -0.2974582016468048]}"
2604-IJPDU,1,0.5064816,"{'features': ['MonthlyCharges', 'Contract', 'TechSupport', 'OnlineSecurity', 'bill'], 'values': [0.9169817566871643, 0.7466485500335693, -0.47636792063713074, -0.4191807210445404, -0.2053392082452774]}"
9178-JHUVJ,0,0.009352117,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'Dependents', 'MultipleLines'], 'values': [-2.096043586730957, -1.3012213706970215, 0.2511603832244873, -0.24945448338985443, 0.24366271495819092]}"
6168-YBYNP,0,0.116599105,"{'features': ['tenure', 'MonthlyCharges', 'TechSupport', 'Contract', 'drops'], 'values': [-0.9090205430984497, 0.7898932695388794, -0.6759909391403198, 0.43435510993003845, -0.32577022910118103]}"
7255-SSFBC,0,0.029011885,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'Dependents', 'TechSupport'], 'values': [-1.7278015613555908, -1.5715031623840332, 0.9287241101264954, -0.4115798771381378, -0.3162100315093994]}"
